"ANO";"NOME";"Notificacoes_Estupro";"nivel_geografico";"total_72h";"casos_72h";"Oportunidade_72h";"total_pep";"casos_72h_pep";"PEP_72h";"total_contr";"casos_72h_contr";"Contracepção_72h_MIF";"COD_6_mun"
2024;"CUNHA";1;"Município";1;1;100;0;0;0;0;0;0;"351360"
2024;"DESCALVADO";1;"Município";1;0;0;0;0;0;0;0;0;"351370"
2024;"DIADEMA";79;"Município";79;50;63,29;24;20;83,33;14;11;78,57;"351380"
2024;"DOBRADA";2;"Município";2;2;100;2;2;100;1;1;100;"351400"
2024;"DOIS CORREGOS";2;"Município";2;1;50;2;1;50;1;1;100;"351410"
2024;"DUARTINA";2;"Município";2;2;100;0;0;0;0;0;0;"351450"
2024;"DUMONT";5;"Município";5;4;80;2;2;100;0;0;0;"351460"
2024;"EMBU DAS ARTES";81;"Município";81;46;56,79;31;19;61,29;15;11;73,33;"351500"
2024;"EMBU GUACU";14;"Município";14;6;42,86;6;3;50;2;1;50;"351510"
2024;"ESPIRITO SANTO DO PINHAL";6;"Município";6;4;66,67;3;2;66,67;2;2;100;"351518"
2024;"ESPIRITO SANTO DO TURVO";1;"Município";1;0;0;0;0;0;0;0;0;"351519"
2024;"ESTRELA DOESTE";1;"Município";1;1;100;1;1;100;0;0;0;"351520"
2024;"FERNANDOPOLIS";5;"Município";5;5;100;3;3;100;1;1;100;"351550"
2024;"FERRAZ DE VASCONCELOS";34;"Município";34;22;64,71;7;7;100;5;4;80;"351570"
2024;"FRANCA";12;"Município";12;4;33,33;8;1;12,5;3;0;0;"351620"
2024;"FRANCISCO MORATO";83;"Município";83;49;59,04;19;13;68,42;5;4;80;"351630"
2024;"FRANCO DA ROCHA";53;"Município";53;32;60,38;15;12;80;10;7;70;"351640"
2024;"GARCA";5;"Município";5;4;80;3;2;66,67;2;2;100;"351670"
2024;"GAVIAO PEIXOTO";2;"Município";2;2;100;1;1;100;0;0;0;"351685"
2024;"GENERAL SALGADO";1;"Município";1;1;100;0;0;0;0;0;0;"351690"
2024;"GUAICARA";1;"Município";1;1;100;1;1;100;0;0;0;"351720"
2024;"GUAIMBE";1;"Município";1;1;100;1;1;100;1;1;100;"351730"
2024;"GUAIRA";1;"Município";1;1;100;0;0;0;1;1;100;"351740"
2024;"GUAPIACU";7;"Município";7;4;57,14;3;1;33,33;2;1;50;"351750"
2024;"GUARA";2;"Município";2;1;50;1;1;100;0;0;0;"351770"
2024;"GUARANTA";1;"Município";1;0;0;1;0;0;0;0;0;"351810"
2024;"GUARARAPES";1;"Município";1;1;100;0;0;0;0;0;0;"351820"
2024;"GUARAREMA";12;"Município";12;12;100;1;1;100;1;1;100;"351830"
2024;"GUARATINGUETA";20;"Município";20;13;65;10;9;90;3;3;100;"351840"
2024;"GUAREI";1;"Município";1;1;100;1;1;100;1;1;100;"351850"
2024;"GUARIBA";5;"Município";5;2;40;0;0;0;0;0;0;"351860"
2024;"GUARUJA";34;"Município";34;21;61,76;11;10;90,91;6;5;83,33;"351870"
2024;"GUARULHOS";325;"Município";325;187;57,54;116;86;74,14;55;48;87,27;"351880"
2024;"GUATAPARA";10;"Município";10;9;90;4;4;100;3;3;100;"351885"
2024;"HOLAMBRA";3;"Município";3;2;66,67;1;0;0;1;0;0;"351905"
2024;"HORTOLANDIA";58;"Município";58;41;70,69;23;18;78,26;6;4;66,67;"351907"
2024;"IACANGA";3;"Município";3;2;66,67;0;0;0;0;0;0;"351910"
2024;"IACRI";1;"Município";1;1;100;1;1;100;1;1;100;"351920"
2024;"IARAS";1;"Município";1;0;0;0;0;0;0;0;0;"351925"
2024;"IBATE";1;"Município";1;0;0;0;0;0;0;0;0;"351930"
2024;"IBIRA";1;"Município";1;1;100;0;0;0;0;0;0;"351940"
2024;"IBITINGA";19;"Município";19;13;68,42;6;3;50;0;0;0;"351960"
2024;"IBIUNA";7;"Município";7;3;42,86;3;1;33,33;0;0;0;"351970"
2024;"ICEM";5;"Município";5;4;80;1;1;100;1;1;100;"351980"
2024;"IEPE";2;"Município";2;1;50;0;0;0;0;0;0;"351990"
2024;"IGARACU DO TIETE";1;"Município";1;0;0;0;0;0;0;0;0;"352000"
2024;"IGARAPAVA";2;"Município";2;2;100;1;1;100;0;0;0;"352010"
2024;"IGARATA";5;"Município";5;4;80;1;1;100;1;1;100;"352020"
2024;"IGUAPE";6;"Município";6;3;50;0;0;0;0;0;0;"352030"
2024;"ILHA COMPRIDA";6;"Município";6;5;83,33;1;1;100;1;1;100;"352042"
2024;"ILHA SOLTEIRA";2;"Município";2;2;100;2;2;100;0;0;0;"352044"
2024;"ILHABELA";19;"Município";19;16;84,21;4;4;100;3;3;100;"352040"
2024;"INDAIATUBA";35;"Município";35;19;54,29;8;5;62,5;4;2;50;"352050"
2024;"INDIAPORA";1;"Município";1;0;0;1;0;0;0;0;0;"352070"
2024;"IPERO";11;"Município";11;5;45,45;3;0;0;2;0;0;"352100"
2024;"IPIGUA";3;"Município";3;2;66,67;0;0;0;0;0;0;"352115"
2024;"IPUA";1;"Município";1;1;100;0;0;0;0;0;0;"352130"
2024;"IRACEMAPOLIS";1;"Município";1;1;100;1;1;100;0;0;0;"352140"
2024;"IRAPUA";1;"Município";1;0;0;0;0;0;0;0;0;"352150"
2024;"ITABERA";1;"Município";1;1;100;1;1;100;1;1;100;"352170"
2024;"ITAI";6;"Município";6;4;66,67;1;0;0;0;0;0;"352180"
2024;"ITAJOBI";1;"Município";1;1;100;1;1;100;0;0;0;"352190"
2024;"ITANHAEM";29;"Município";29;22;75,86;20;17;85;12;11;91,67;"352210"
2024;"ITAOCA";1;"Município";1;0;0;0;0;0;0;0;0;"352215"
2024;"ITAPECERICA DA SERRA";40;"Município";40;21;52,5;6;4;66,67;1;0;0;"352220"
2024;"ITAPETININGA";39;"Município";39;28;71,79;21;18;85,71;5;5;100;"352230"
2024;"ITAPEVA";6;"Município";6;3;50;2;1;50;1;1;100;"352240"
2024;"ITAPEVI";56;"Município";56;28;50;25;15;60;11;8;72,73;"352250"
2024;"ITAPIRA";25;"Município";25;12;48;2;1;50;0;0;0;"352260"
2024;"ITAPOLIS";3;"Município";3;3;100;3;3;100;2;2;100;"352270"
2024;"ITAPORANGA";5;"Município";5;0;0;1;0;0;1;0;0;"352280"
2024;"ITAPUI";2;"Município";2;2;100;0;0;0;0;0;0;"352290"
2024;"ITAQUAQUECETUBA";70;"Município";70;46;65,71;16;11;68,75;4;3;75;"352310"
2024;"ITARARE";5;"Município";5;3;60;3;2;66,67;1;1;100;"352320"
2024;"ITATIBA";23;"Município";23;6;26,09;1;1;100;1;1;100;"352340"
2024;"ITATINGA";13;"Município";13;4;30,77;4;2;50;1;0;0;"352350"
2024;"ITIRAPINA";3;"Município";3;3;100;2;2;100;2;2;100;"352360"
2024;"ITOBI";2;"Município";2;1;50;0;0;0;0;0;0;"352380"
2024;"ITU";13;"Município";13;9;69,23;5;5;100;2;2;100;"352390"
2024;"ITUPEVA";11;"Município";11;8;72,73;3;3;100;1;1;100;"352400"
2024;"ITUVERAVA";1;"Município";1;0;0;1;0;0;1;0;0;"352410"
2024;"JABOTICABAL";12;"Município";12;4;33,33;4;2;50;3;2;66,67;"352430"
2024;"JACAREI";59;"Município";59;41;69,49;16;15;93,75;5;5;100;"352440"
2024;"JACI";4;"Município";4;3;75;0;0;0;0;0;0;"352450"
2024;"JACUPIRANGA";1;"Município";1;1;100;0;0;0;0;0;0;"352460"
2024;"JAGUARIUNA";11;"Município";11;9;81,82;5;5;100;3;3;100;"352470"
2024;"JALES";4;"Município";4;4;100;3;3;100;1;1;100;"352480"
2024;"JAMBEIRO";3;"Município";3;3;100;2;2;100;2;2;100;"352490"
2024;"JANDIRA";27;"Município";27;19;70,37;10;7;70;1;1;100;"352500"
2024;"JARDINOPOLIS";10;"Município";10;8;80;3;3;100;2;2;100;"352510"
2024;"JARINU";7;"Município";7;2;28,57;2;0;0;0;0;0;"352520"
2024;"JAU";14;"Município";14;10;71,43;5;5;100;3;3;100;"352530"
2024;"JOANOPOLIS";1;"Município";1;0;0;0;0;0;0;0;0;"352550"
2024;"JOAO RAMALHO";2;"Município";2;0;0;0;0;0;0;0;0;"352560"
2024;"JOSE BONIFACIO";12;"Município";12;6;50;1;0;0;0;0;0;"352570"
2024;"JULIO MESQUITA";1;"Município";1;0;0;1;0;0;1;0;0;"352580"
2024;"JUNDIAI";111;"Município";111;62;55,86;31;28;90,32;19;19;100;"352590"
2024;"JUQUIA";1;"Município";1;1;100;0;0;0;0;0;0;"352610"
2024;"JUQUITIBA";8;"Município";8;4;50;2;1;50;0;0;0;"352620"
2024;"LARANJAL PAULISTA";4;"Município";4;2;50;1;0;0;1;0;0;"352640"
2024;"LEME";32;"Município";32;3;9,38;10;2;20;7;2;28,57;"352670"
2024;"LENCOIS PAULISTA";8;"Município";8;6;75;3;3;100;1;1;100;"352680"
2024;"LIMEIRA";7;"Município";7;7;100;2;2;100;2;2;100;"352690"
2024;"LINS";3;"Município";3;3;100;2;2;100;0;0;0;"352710"
2024;"LORENA";16;"Município";16;12;75;9;9;100;2;2;100;"352720"
2024;"LOUVEIRA";11;"Município";11;9;81,82;6;6;100;5;5;100;"352730"
2024;"LUCELIA";1;"Município";1;0;0;1;0;0;0;0;0;"352740"
2024;"LUIS ANTONIO";1;"Município";1;1;100;1;1;100;1;1;100;"352760"
2024;"MACATUBA";2;"Município";2;1;50;1;1;100;0;0;0;"352800"
2024;"MAIRINQUE";8;"Município";8;7;87,5;6;6;100;1;1;100;"352840"
2024;"MAIRIPORA";29;"Município";29;20;68,97;8;7;87,5;5;5;100;"352850"
2024;"MARACAI";1;"Município";1;1;100;0;0;0;0;0;0;"352880"
2024;"MARAPOAMA";1;"Município";1;1;100;0;0;0;0;0;0;"352885"
2024;"MARILIA";72;"Município";72;44;61,11;20;19;95;12;12;100;"352900"
2024;"MARINOPOLIS";1;"Município";1;1;100;0;0;0;0;0;0;"352910"
2024;"MATAO";3;"Município";3;3;100;2;2;100;1;1;100;"352930"
2024;"MAUA";127;"Município";127;67;52,76;22;17;77,27;11;9;81,82;"352940"
2024;"MENDONCA";4;"Município";4;4;100;0;0;0;0;0;0;"352950"
2024;"MIGUELOPOLIS";1;"Município";1;1;100;1;1;100;0;0;0;"352970"
2024;"MIRANDOPOLIS";2;"Município";2;2;100;0;0;0;0;0;0;"353010"
2024;"MIRANTE DO PARANAPANEMA";3;"Município";3;3;100;2;2;100;2;2;100;"353020"
2024;"MIRASSOL";10;"Município";10;8;80;4;4;100;3;3;100;"353030"
2024;"MIRASSOLANDIA";6;"Município";6;4;66,67;2;1;50;2;1;50;"353040"
2024;"MOCOCA";6;"Município";6;5;83,33;1;1;100;1;1;100;"353050"
2024;"MOGI DAS CRUZES";217;"Município";217;178;82,03;40;34;85;15;14;93,33;"353060"
2024;"MOGI GUACU";14;"Município";14;12;85,71;11;10;90,91;7;6;85,71;"353070"
2024;"MOGI MIRIM";6;"Município";6;6;100;3;3;100;1;1;100;"353080"
2024;"MONGAGUA";15;"Município";15;11;73,33;6;6;100;3;3;100;"353110"
2024;"MONTE ALEGRE DO SUL";2;"Município";2;2;100;0;0;0;1;1;100;"353120"
2024;"MONTE ALTO";8;"Município";8;6;75;1;0;0;0;0;0;"353130"
2024;"MONTE APRAZIVEL";6;"Município";6;5;83,33;1;1;100;0;0;0;"353140"
2024;"MONTE AZUL PAULISTA";1;"Município";1;1;100;1;1;100;1;1;100;"353150"
2024;"MONTE MOR";8;"Município";8;6;75;2;2;100;0;0;0;"353180"
2024;"MONTEIRO LOBATO";2;"Município";2;1;50;0;0;0;0;0;0;"353170"
2024;"MORRO AGUDO";3;"Município";3;2;66,67;1;1;100;0;0;0;"353190"
2024;"MORUNGABA";8;"Município";8;8;100;1;1;100;1;1;100;"353200"
2024;"NARANDIBA";2;"Município";2;1;50;1;1;100;0;0;0;"353220"
2024;"NAZARE PAULISTA";4;"Município";4;2;50;3;2;66,67;1;1;100;"353240"
2024;"NEVES PAULISTA";3;"Município";3;2;66,67;1;1;100;0;0;0;"353250"
2024;"NHANDEARA";3;"Município";3;2;66,67;1;1;100;1;1;100;"353260"
2024;"NOVA ALIANCA";2;"Município";2;0;0;0;0;0;0;0;0;"353280"
2024;"NOVA CAMPINA";3;"Município";3;3;100;1;1;100;0;0;0;"353282"
2024;"NOVA GRANADA";7;"Município";7;2;28,57;0;0;0;0;0;0;"353300"
2024;"NOVA ODESSA";13;"Município";13;9;69,23;3;3;100;2;2;100;"353340"
2024;"NOVAIS";1;"Município";1;0;0;0;0;0;0;0;0;"353325"
2024;"NOVO HORIZONTE";4;"Município";4;1;25;1;1;100;0;0;0;"353350"
2024;"NUPORANGA";1;"Município";1;1;100;0;0;0;0;0;0;"353360"
2024;"OCAUCU";1;"Município";1;1;100;1;1;100;0;0;0;"353370"
2024;"OLEO";1;"Município";1;1;100;0;0;0;0;0;0;"353380"
2024;"OLIMPIA";6;"Município";6;5;83,33;2;1;50;1;1;100;"353390"
2024;"ONDA VERDE";2;"Município";2;1;50;0;0;0;0;0;0;"353400"
2024;"ORIENTE";1;"Município";1;0;0;1;0;0;0;0;0;"353410"
2024;"ORINDIUVA";1;"Município";1;0;0;0;0;0;0;0;0;"353420"
2024;"ORLANDIA";3;"Município";3;1;33,33;0;0;0;0;0;0;"353430"
2024;"OSASCO";191;"Município";191;106;55,5;52;38;73,08;25;18;72;"353440"
2024;"OURINHOS";8;"Município";8;6;75;3;3;100;2;2;100;"353470"
2024;"OUROESTE";2;"Município";2;2;100;0;0;0;0;0;0;"353475"
2024;"PALESTINA";4;"Município";4;2;50;0;0;0;0;0;0;"353500"
2024;"PALMARES PAULISTA";1;"Município";1;1;100;0;0;0;0;0;0;"353510"
2024;"PALMEIRA DOESTE";1;"Município";1;1;100;0;0;0;0;0;0;"353520"
2024;"PANORAMA";1;"Município";1;1;100;1;1;100;0;0;0;"353540"
2024;"PARAGUACU PAULISTA";1;"Município";1;0;0;0;0;0;0;0;0;"353550"
2024;"PARAIBUNA";6;"Município";6;5;83,33;2;2;100;0;0;0;"353560"
2024;"PARAISO";1;"Município";1;1;100;0;0;0;0;0;0;"353570"
2024;"PARANAPANEMA";1;"Município";1;1;100;1;1;100;0;0;0;"353580"
2024;"PARAPUA";1;"Município";1;1;100;1;1;100;0;0;0;"353600"
2024;"PARDINHO";3;"Município";3;1;33,33;3;1;33,33;1;0;0;"353610"
2024;"PARIQUERA ACU";1;"Município";1;1;100;0;0;0;0;0;0;"353620"
2024;"PATROCINIO PAULISTA";2;"Município";2;0;0;1;0;0;0;0;0;"353630"
2024;"PAULICEIA";1;"Município";1;0;0;0;0;0;0;0;0;"353640"
2024;"PAULINIA";33;"Município";33;15;45,45;13;9;69,23;9;7;77,78;"353650"
2024;"PAULO DE FARIA";1;"Município";1;1;100;1;1;100;0;0;0;"353660"
2024;"PEDERNEIRAS";2;"Município";2;2;100;1;1;100;0;0;0;"353670"
2024;"PEDREIRA";2;"Município";2;2;100;2;2;100;1;1;100;"353710"
2024;"PENAPOLIS";4;"Município";4;3;75;2;1;50;0;0;0;"353730"
2024;"PEREIRA BARRETO";11;"Município";11;10;90,91;4;3;75;2;2;100;"353740"
2024;"PEREIRAS";1;"Município";1;0;0;0;0;0;0;0;0;"353750"
2024;"PERUIBE";16;"Município";16;12;75;7;7;100;2;2;100;"353760"
2024;"PIEDADE";4;"Município";4;2;50;0;0;0;0;0;0;"353780"
2024;"PINDAMONHANGABA";26;"Município";26;24;92,31;8;8;100;3;3;100;"353800"
2024;"PIRACAIA";7;"Município";7;2;28,57;4;2;50;1;0;0;"353860"
2024;"PIRACICABA";74;"Município";74;48;64,86;29;25;86,21;17;16;94,12;"353870"
2024;"PIRAJU";1;"Município";1;1;100;1;1;100;1;1;100;"353880"
2024;"PIRAJUI";5;"Município";5;4;80;2;2;100;0;0;0;"353890"
2024;"PIRANGI";1;"Município";1;1;100;0;0;0;0;0;0;"353900"
2024;"PIRAPOZINHO";6;"Município";6;3;50;2;0;0;1;1;100;"353920"
2024;"PIRASSUNUNGA";2;"Município";2;1;50;1;1;100;1;1;100;"353930"
2024;"PIRATININGA";1;"Município";1;1;100;1;1;100;1;1;100;"353940"
2024;"PITANGUEIRAS";2;"Município";2;1;50;1;1;100;1;1;100;"353950"
2024;"PLANALTO";2;"Município";2;2;100;1;1;100;1;1;100;"353960"
2024;"POA";10;"Município";10;6;60;3;3;100;1;1;100;"353980"
2024;"PONGAI";2;"Município";2;2;100;2;2;100;1;1;100;"354010"
2024;"PONTAL";7;"Município";7;5;71,43;1;1;100;0;0;0;"354020"
2024;"PONTES GESTAL";1;"Município";1;0;0;0;0;0;0;0;0;"354030"
2024;"PORANGABA";1;"Município";1;1;100;1;1;100;0;0;0;"354050"
2024;"PORTO FELIZ";7;"Município";7;5;71,43;2;2;100;1;1;100;"354060"
2024;"PORTO FERREIRA";8;"Município";8;6;75;4;3;75;1;1;100;"354070"
2024;"POTIM";2;"Município";2;1;50;2;1;50;0;0;0;"354075"
2024;"POTIRENDABA";1;"Município";1;1;100;0;0;0;0;0;0;"354080"
2024;"PRADOPOLIS";7;"Município";7;4;57,14;1;1;100;1;1;100;"354090"
2024;"PRAIA GRANDE";11;"Município";11;5;45,45;2;1;50;1;0;0;"354100"
2024;"PRESIDENTE BERNARDES";1;"Município";1;1;100;0;0;0;0;0;0;"354120"
2024;"PRESIDENTE EPITACIO";1;"Município";1;1;100;1;1;100;0;0;0;"354130"
2024;"PRESIDENTE PRUDENTE";21;"Município";21;10;47,62;9;6;66,67;4;3;75;"354140"
2024;"PRESIDENTE VENCESLAU";4;"Município";4;4;100;3;3;100;1;1;100;"354150"
2024;"PROMISSAO";2;"Município";2;2;100;0;0;0;0;0;0;"354160"
2024;"QUADRA";1;"Município";1;0;0;0;0;0;0;0;0;"354165"
2024;"QUELUZ";1;"Município";1;1;100;1;1;100;0;0;0;"354190"
2024;"RANCHARIA";1;"Município";1;1;100;1;1;100;1;1;100;"354220"
2024;"REGINOPOLIS";1;"Município";1;1;100;0;0;0;0;0;0;"354250"
2024;"REGISTRO";7;"Município";7;5;71,43;0;0;0;0;0;0;"354260"
2024;"RIBEIRA";1;"Município";1;1;100;1;1;100;1;1;100;"354280"
2024;"RIBEIRAO BRANCO";3;"Município";3;3;100;1;1;100;1;1;100;"354300"
2024;"RIBEIRAO CORRENTE";2;"Município";2;1;50;1;1;100;0;0;0;"354310"
2024;"RIBEIRAO PIRES";11;"Município";11;8;72,73;4;3;75;2;1;50;"354330"
2024;"RIBEIRAO PRETO";144;"Município";144;90;62,5;84;61;72,62;39;36;92,31;"354340"
2024;"RINCAO";1;"Município";1;1;100;0;0;0;0;0;0;"354370"
2024;"RIO CLARO";12;"Município";12;7;58,33;7;5;71,43;1;1;100;"354390"
2024;"RIO DAS PEDRAS";4;"Município";4;3;75;2;2;100;0;0;0;"354400"
2024;"RIO GRANDE DA SERRA";7;"Município";7;4;57,14;0;0;0;0;0;0;"354410"
2024;"RIOLANDIA";1;"Município";1;1;100;1;1;100;0;0;0;"354420"
2024;"ROSANA";2;"Município";2;2;100;0;0;0;0;0;0;"354425"
2024;"ROSEIRA";1;"Município";1;1;100;0;0;0;0;0;0;"354430"
2024;"SALESOPOLIS";3;"Município";3;3;100;1;1;100;1;1;100;"354500"
2024;"SALTO";19;"Município";19;16;84,21;9;8;88,89;3;3;100;"354520"
2024;"SALTO DE PIRAPORA";6;"Município";6;2;33,33;1;0;0;1;1;100;"354530"
2024;"SALTO GRANDE";1;"Município";1;1;100;0;0;0;0;0;0;"354540"
2024;"SANDOVALINA";1;"Município";1;1;100;0;0;0;1;1;100;"354550"
2024;"SANTA ADELIA";1;"Município";1;1;100;0;0;0;0;0;0;"354560"
2024;"SANTA BARBARA DOESTE";20;"Município";20;14;70;8;5;62,5;5;3;60;"354580"
2024;"SANTA BRANCA";2;"Município";2;2;100;1;1;100;0;0;0;"354600"
2024;"SANTA CRUZ DA CONCEICAO";1;"Município";1;0;0;0;0;0;0;0;0;"354620"
2024;"SANTA CRUZ DA ESPERANCA";1;"Município";1;1;100;1;1;100;0;0;0;"354625"
2024;"SANTA CRUZ DAS PALMEIRAS";2;"Município";2;2;100;2;2;100;2;2;100;"354630"
2024;"SANTA CRUZ DO RIO PARDO";5;"Município";5;4;80;4;3;75;2;2;100;"354640"
2024;"SANTA FE DO SUL";5;"Município";5;5;100;2;2;100;1;1;100;"354660"
2024;"SANTA GERTRUDES";3;"Município";3;3;100;1;1;100;1;1;100;"354670"
2024;"SANTA ISABEL";3;"Município";3;3;100;0;0;0;0;0;0;"354680"
2024;"SANTA LUCIA";2;"Município";2;2;100;0;0;0;0;0;0;"354690"
2024;"SANTA MARIA DA SERRA";1;"Município";1;0;0;0;0;0;0;0;0;"354700"
2024;"SANTA RITA DO PASSA QUATRO";1;"Município";1;0;0;0;0;0;0;0;0;"354750"
2024;"SANTA ROSA DE VITERBO";1;"Município";1;0;0;1;0;0;0;0;0;"354760"
2024;"SANTANA DE PARNAIBA";40;"Município";40;20;50;6;3;50;4;4;100;"354730"
2024;"SANTO ANASTACIO";1;"Município";1;1;100;0;0;0;0;0;0;"354770"
2024;"SANTO ANDRE";193;"Município";193;111;57,51;39;35;89,74;19;18;94,74;"354780"
2024;"SANTO ANTONIO DA ALEGRIA";2;"Município";2;2;100;0;0;0;0;0;0;"354790"
2024;"SANTO ANTONIO DE POSSE";4;"Município";4;4;100;1;1;100;1;1;100;"354800"
2024;"SANTO ANTONIO DO JARDIM";1;"Município";1;0;0;0;0;0;0;0;0;"354810"
2024;"SANTO ANTONIO DO PINHAL";1;"Município";1;1;100;1;1;100;0;0;0;"354820"
2024;"SANTOS";60;"Município";60;32;53,33;35;28;80;21;20;95,24;"354850"
2024;"SAO BERNARDO DO CAMPO";285;"Município";285;187;65,61;63;53;84,13;33;29;87,88;"354870"
2024;"SAO CAETANO DO SUL";22;"Município";22;12;54,55;9;6;66,67;6;4;66,67;"354880"
2024;"SAO CARLOS";41;"Município";41;28;68,29;13;7;53,85;6;4;66,67;"354890"
2024;"SAO FRANCISCO";2;"Município";2;2;100;1;1;100;0;0;0;"354900"
2024;"SAO JOAO DA BOA VISTA";13;"Município";13;3;23,08;9;2;22,22;4;1;25;"354910"
2024;"SAO JOSE DO BARREIRO";1;"Município";1;0;0;0;0;0;0;0;0;"354960"
2024;"SAO JOSE DO RIO PARDO";2;"Município";2;2;100;1;1;100;0;0;0;"354970"
2024;"SAO JOSE DO RIO PRETO";217;"Município";217;115;53;41;30;73,17;24;18;75;"354980"
2024;"SAO JOSE DOS CAMPOS";264;"Município";264;189;71,59;110;84;76,36;32;26;81,25;"354990"
2024;"SAO LOURENCO DA SERRA";4;"Município";4;2;50;3;1;33,33;3;1;33,33;"354995"
2024;"SAO LUIZ DO PARAITINGA";2;"Município";2;2;100;0;0;0;0;0;0;"355000"
2024;"SAO MANUEL";6;"Município";6;1;16,67;2;0;0;0;0;0;"355010"
2024;"SAO MIGUEL ARCANJO";1;"Município";1;1;100;1;1;100;1;1;100;"355020"
2024;"SAO PAULO";3995;"Município";3995;2222;55,62;1472;1065;72,35;633;527;83,25;"355030"
2024;"SAO PEDRO";2;"Município";2;0;0;2;0;0;0;0;0;"355040"
2024;"SAO ROQUE";7;"Município";7;3;42,86;3;2;66,67;1;1;100;"355060"
2024;"SAO SEBASTIAO";41;"Município";41;32;78,05;12;11;91,67;4;4;100;"355070"
2024;"SAO SEBASTIAO DA GRAMA";1;"Município";1;0;0;0;0;0;0;0;0;"355080"
2024;"SAO SIMAO";3;"Município";3;3;100;2;2;100;1;1;100;"355090"
2024;"SAO VICENTE";58;"Município";58;41;70,69;39;31;79,49;18;14;77,78;"355100"
2024;"SARAPUI";1;"Município";1;1;100;1;1;100;0;0;0;"355110"
2024;"SARUTAIA";2;"Município";2;1;50;0;0;0;0;0;0;"355120"
2024;"SERRA AZUL";4;"Município";4;3;75;2;2;100;1;1;100;"355140"
2024;"SERRA NEGRA";4;"Município";4;2;50;2;2;100;1;1;100;"355160"
2024;"SERRANA";9;"Município";9;6;66,67;2;2;100;1;1;100;"355150"
2024;"SERTAOZINHO";32;"Município";32;20;62,5;9;6;66,67;7;5;71,43;"355170"
2024;"SETE BARRAS";1;"Município";1;1;100;0;0;0;0;0;0;"355180"
2024;"SEVERINIA";3;"Município";3;3;100;1;1;100;0;0;0;"355190"
2024;"SOCORRO";1;"Município";1;1;100;0;0;0;0;0;0;"355210"
2024;"SOROCABA";278;"Município";278;97;34,89;55;40;72,73;24;18;75;"355220"
2024;"SUD MENNUCCI";1;"Município";1;0;0;1;0;0;0;0;0;"355230"
2024;"SUMARE";52;"Município";52;33;63,46;16;14;87,5;6;5;83,33;"355240"
2024;"SUZANO";76;"Município";76;52;68,42;27;18;66,67;11;10;90,91;"355250"
2024;"TABOAO DA SERRA";45;"Município";45;24;53,33;17;13;76,47;7;5;71,43;"355280"
2024;"TAGUAI";1;"Município";1;1;100;1;1;100;1;1;100;"355300"
2024;"TAMBAU";2;"Município";2;2;100;2;2;100;0;0;0;"355330"
2024;"TANABI";4;"Município";4;3;75;1;1;100;1;1;100;"355340"
2024;"TAPIRAI";3;"Município";3;2;66,67;0;0;0;0;0;0;"355350"
2024;"TAQUARITUBA";1;"Município";1;1;100;1;1;100;0;0;0;"355380"
2024;"TARABAI";1;"Município";1;1;100;1;1;100;0;0;0;"355390"
2024;"TARUMA";1;"Município";1;1;100;0;0;0;1;1;100;"355395"
2024;"TATUI";14;"Município";14;11;78,57;8;8;100;4;4;100;"355400"
2024;"TAUBATE";66;"Município";66;58;87,88;31;30;96,77;14;13;92,86;"355410"
2024;"TEODORO SAMPAIO";2;"Município";2;2;100;1;1;100;1;1;100;"355430"
2024;"TIETE";4;"Município";4;2;50;1;1;100;2;1;50;"355450"
2024;"TORRINHA";1;"Município";1;1;100;1;1;100;1;1;100;"355470"
2024;"TREMEMBE";1;"Município";1;1;100;1;1;100;0;0;0;"355480"
2024;"TUPA";2;"Município";2;2;100;2;2;100;0;0;0;"355500"
2024;"UBARANA";1;"Município";1;1;100;0;0;0;0;0;0;"355535"
2024;"UBATUBA";41;"Município";41;25;60,98;14;11;78,57;5;5;100;"355540"
2024;"UCHOA";4;"Município";4;3;75;1;1;100;0;0;0;"355560"
2024;"UNIAO PAULISTA";1;"Município";1;1;100;0;0;0;0;0;0;"355570"
2024;"URUPES";1;"Município";1;1;100;1;1;100;1;1;100;"355600"
2024;"VALINHOS";18;"Município";18;9;50;7;3;42,86;3;1;33,33;"355620"
2024;"VARGEM";1;"Município";1;0;0;0;0;0;0;0;0;"355635"
2024;"VARGEM GRANDE DO SUL";7;"Município";7;4;57,14;2;2;100;1;0;0;"355640"
2024;"VARGEM GRANDE PAULISTA";14;"Município";14;11;78,57;3;2;66,67;1;1;100;"355645"
2024;"VARZEA PAULISTA";44;"Município";44;19;43,18;8;7;87,5;0;0;0;"355650"
2024;"VERA CRUZ";1;"Município";1;1;100;0;0;0;0;0;0;"355660"
2024;"VINHEDO";11;"Município";11;7;63,64;1;0;0;0;0;0;"355670"
2024;"VIRADOURO";2;"Município";2;2;100;2;2;100;1;1;100;"355680"
2024;"VISTA ALEGRE DO ALTO";1;"Município";1;1;100;1;1;100;1;1;100;"355690"
2024;"VOTORANTIM";17;"Município";17;13;76,47;3;2;66,67;0;0;0;"355700"
2024;"VOTUPORANGA";10;"Município";10;5;50;5;5;100;4;4;100;"355710"
2024;NA;46;"Município";46;29;63,04;7;5;71,43;4;3;75;NA
2015;"Estado SP";3701;"Estado SP";3701;3143;84,92;1154;1108;96,01;618;604;97,73;NA
2016;"Estado SP";4305;"Estado SP";4305;2257;52,43;1328;952;71,69;719;556;77,33;NA
