"MUNICIPIO";"SEXO";"ANOOBITO";"GRUPO_transito";"obitos";"grupo_causa_externa";"Nivel_Geografico";"FAIXA_ETARIA";"populacao";"taxa_mortalidade";"NOME_MUNICIPIO"
"354400";"Feminino";2017;;1;"quedas";"Municipio";"60 anos e mais";2112;47,3484848484849;"RIO DAS PEDRAS"
"354400";"Masculino";2017;;1;"quedas";"Municipio";"60 anos e mais";1807;55,3403431101273;"RIO DAS PEDRAS"
"354400";"Feminino";2018;;1;"quedas";"Municipio";"60 anos e mais";2197;45,5166135639508;"RIO DAS PEDRAS"
"354400";"Masculino";2018;;1;"quedas";"Municipio";"60 anos e mais";1880;53,1914893617021;"RIO DAS PEDRAS"
"354400";"Feminino";2019;;2;"quedas";"Municipio";"60 anos e mais";2278;87,7963125548727;"RIO DAS PEDRAS"
"354400";"Feminino";2020;;1;"quedas";"Municipio";"60 anos e mais";2365;42,2832980972516;"RIO DAS PEDRAS"
"354400";"Feminino";2021;;1;"quedas";"Municipio";"60 anos e mais";2437;41,0340582683627;"RIO DAS PEDRAS"
"354400";"Masculino";2021;;1;"quedas";"Municipio";"60 anos e mais";2103;47,5511174512601;"RIO DAS PEDRAS"
"354400";"Masculino";2022;;3;"quedas";"Municipio";"60 anos e mais";2174;137,994480220791;"RIO DAS PEDRAS"
"354400";"Feminino";2023;;3;"quedas";"Municipio";"60 anos e mais";2619;114,54753722795;"RIO DAS PEDRAS"
"354400";"Masculino";2023;;1;"quedas";"Municipio";"60 anos e mais";2255;44,3458980044346;"RIO DAS PEDRAS"
"354400";"Masculino";2024;;1;"quedas";"Municipio";"60 anos e mais";2342;42,6985482493595;"RIO DAS PEDRAS"
"354410";"Masculino";2018;;1;"quedas";"Municipio";"60 anos e mais";2507;39,8883127243718;"RIO GRANDE DA SERRA"
"354410";"Masculino";2019;;1;"quedas";"Municipio";"60 anos e mais";2608;38,3435582822086;"RIO GRANDE DA SERRA"
"354410";"Masculino";2020;;6;"quedas";"Municipio";"60 anos e mais";2705;221,81146025878;"RIO GRANDE DA SERRA"
"354410";"Feminino";2021;;2;"quedas";"Municipio";"60 anos e mais";3420;58,4795321637427;"RIO GRANDE DA SERRA"
"354410";"Feminino";2023;;2;"quedas";"Municipio";"60 anos e mais";3705;53,9811066126856;"RIO GRANDE DA SERRA"
"354420";"Feminino";2016;;1;"quedas";"Municipio";"60 anos e mais";696;143,67816091954;"RIOLANDIA"
"354420";"Masculino";2018;;1;"quedas";"Municipio";"60 anos e mais";680;147,058823529412;"RIOLANDIA"
"354420";"Feminino";2021;;3;"quedas";"Municipio";"60 anos e mais";763;393,184796854522;"RIOLANDIA"
"354420";"Feminino";2022;;1;"quedas";"Municipio";"60 anos e mais";773;129,366106080207;"RIOLANDIA"
"354420";"Masculino";2024;;1;"quedas";"Municipio";"60 anos e mais";751;133,155792276964;"RIOLANDIA"
"354425";"Masculino";2015;;1;"quedas";"Municipio";"60 anos e mais";1488;67,2043010752688;"ROSANA"
"354425";"Feminino";2016;;2;"quedas";"Municipio";"60 anos e mais";1478;135,31799729364;"ROSANA"
"354425";"Masculino";2019;;2;"quedas";"Municipio";"60 anos e mais";1674;119,4743130227;"ROSANA"
"354425";"Masculino";2021;;2;"quedas";"Municipio";"60 anos e mais";1745;114,613180515759;"ROSANA"
"354425";"Masculino";2022;;4;"quedas";"Municipio";"60 anos e mais";1779;224,845418774592;"ROSANA"
"354425";"Masculino";2023;;2;"quedas";"Municipio";"60 anos e mais";1824;109,649122807018;"ROSANA"
"354425";"Feminino";2024;;1;"quedas";"Municipio";"60 anos e mais";2061;48,5201358563804;"ROSANA"
"354430";"Masculino";2015;;1;"quedas";"Municipio";"60 anos e mais";593;168,634064080944;"ROSEIRA"
"354430";"Masculino";2017;;1;"quedas";"Municipio";"60 anos e mais";645;155,038759689922;"ROSEIRA"
"354430";"Masculino";2022;;1;"quedas";"Municipio";"60 anos e mais";782;127,877237851662;"ROSEIRA"
"354440";"Masculino";2016;;1;"quedas";"Municipio";"60 anos e mais";196;510,204081632653;"RUBIACEA"
"354450";"Feminino";2015;;1;"quedas";"Municipio";"60 anos e mais";368;271,739130434783;"RUBINEIA"
"354450";"Masculino";2017;;1;"quedas";"Municipio";"60 anos e mais";443;225,733634311512;"RUBINEIA"
"354450";"Feminino";2021;;1;"quedas";"Municipio";"60 anos e mais";527;189,753320683112;"RUBINEIA"
"354450";"Feminino";2022;;1;"quedas";"Municipio";"60 anos e mais";555;180,18018018018;"RUBINEIA"
"354450";"Masculino";2023;;1;"quedas";"Municipio";"60 anos e mais";584;171,232876712329;"RUBINEIA"
"354460";"Feminino";2015;;1;"quedas";"Municipio";"60 anos e mais";570;175,438596491228;"SABINO"
"354460";"Masculino";2018;;1;"quedas";"Municipio";"60 anos e mais";579;172,711571675302;"SABINO"
"354460";"Masculino";2019;;1;"quedas";"Municipio";"60 anos e mais";598;167,224080267559;"SABINO"
"354460";"Feminino";2020;;1;"quedas";"Municipio";"60 anos e mais";668;149,700598802395;"SABINO"
"354460";"Feminino";2024;;1;"quedas";"Municipio";"60 anos e mais";735;136,054421768707;"SABINO"
"354470";"Feminino";2020;;1;"quedas";"Municipio";"60 anos e mais";274;364,963503649635;"SAGRES"
"354480";"Feminino";2015;;1;"quedas";"Municipio";"60 anos e mais";553;180,831826401447;"SALES"
"354480";"Masculino";2015;;1;"quedas";"Municipio";"60 anos e mais";562;177,935943060498;"SALES"
"354480";"Feminino";2016;;1;"quedas";"Municipio";"60 anos e mais";584;171,232876712329;"SALES"
"354480";"Feminino";2017;;1;"quedas";"Municipio";"60 anos e mais";613;163,132137030995;"SALES"
"354480";"Masculino";2017;;1;"quedas";"Municipio";"60 anos e mais";611;163,66612111293;"SALES"
"354480";"Feminino";2019;;1;"quedas";"Municipio";"60 anos e mais";688;145,348837209302;"SALES"
"354480";"Masculino";2020;;1;"quedas";"Municipio";"60 anos e mais";695;143,884892086331;"SALES"
"354480";"Masculino";2023;;1;"quedas";"Municipio";"60 anos e mais";764;130,890052356021;"SALES"
"354480";"Masculino";2024;;2;"quedas";"Municipio";"60 anos e mais";788;253,807106598985;"SALES"
"354490";"Feminino";2017;;1;"quedas";"Municipio";"60 anos e mais";1039;96,2463907603465;"SALES OLIVEIRA"
"354490";"Feminino";2020;;1;"quedas";"Municipio";"60 anos e mais";1158;86,3557858376511;"SALES OLIVEIRA"
"354500";"Masculino";2015;;1;"quedas";"Municipio";"60 anos e mais";1169;85,5431993156544;"SALESOPOLIS"
"354500";"Feminino";2016;;1;"quedas";"Municipio";"60 anos e mais";1239;80,7102502017756;"SALESOPOLIS"
"354500";"Masculino";2017;;1;"quedas";"Municipio";"60 anos e mais";1234;81,0372771474878;"SALESOPOLIS"
"354500";"Feminino";2018;;1;"quedas";"Municipio";"60 anos e mais";1323;75,5857898715042;"SALESOPOLIS"
"354500";"Masculino";2019;;3;"quedas";"Municipio";"60 anos e mais";1319;227,445034116755;"SALESOPOLIS"
"354500";"Masculino";2020;;4;"quedas";"Municipio";"60 anos e mais";1360;294,117647058824;"SALESOPOLIS"
"354500";"Feminino";2021;;2;"quedas";"Municipio";"60 anos e mais";1459;137,080191912269;"SALESOPOLIS"
"354500";"Feminino";2022;;3;"quedas";"Municipio";"60 anos e mais";1502;199,733688415446;"SALESOPOLIS"
"354500";"Feminino";2023;;1;"quedas";"Municipio";"60 anos e mais";1551;64,4745325596389;"SALESOPOLIS"
"354500";"Masculino";2023;;1;"quedas";"Municipio";"60 anos e mais";1463;68,3526999316473;"SALESOPOLIS"
"354500";"Feminino";2024;;1;"quedas";"Municipio";"60 anos e mais";1604;62,3441396508728;"SALESOPOLIS"
"354500";"Masculino";2024;;1;"quedas";"Municipio";"60 anos e mais";1502;66,577896138482;"SALESOPOLIS"
"354510";"Feminino";2018;;1;"quedas";"Municipio";"60 anos e mais";486;205,761316872428;"SALMOURAO"
"354510";"Feminino";2019;;1;"quedas";"Municipio";"60 anos e mais";499;200,400801603206;"SALMOURAO"
"354510";"Masculino";2019;;1;"quedas";"Municipio";"60 anos e mais";456;219,298245614035;"SALMOURAO"
"354510";"Masculino";2021;;1;"quedas";"Municipio";"60 anos e mais";469;213,219616204691;"SALMOURAO"
"354510";"Masculino";2023;;2;"quedas";"Municipio";"60 anos e mais";490;408,163265306122;"SALMOURAO"
"354510";"Feminino";2024;;1;"quedas";"Municipio";"60 anos e mais";563;177,619893428064;"SALMOURAO"
"354515";"Masculino";2015;;2;"quedas";"Municipio";"60 anos e mais";635;314,96062992126;"SALTINHO"
"354515";"Masculino";2016;;1;"quedas";"Municipio";"60 anos e mais";664;150,602409638554;"SALTINHO"
"354515";"Masculino";2017;;1;"quedas";"Municipio";"60 anos e mais";692;144,508670520231;"SALTINHO"
"354515";"Feminino";2018;;1;"quedas";"Municipio";"60 anos e mais";782;127,877237851662;"SALTINHO"
"354515";"Masculino";2019;;1;"quedas";"Municipio";"60 anos e mais";748;133,689839572193;"SALTINHO"
"354515";"Feminino";2021;;4;"quedas";"Municipio";"60 anos e mais";876;456,62100456621;"SALTINHO"
"354515";"Masculino";2022;;1;"quedas";"Municipio";"60 anos e mais";811;123,304562268804;"SALTINHO"
"354515";"Feminino";2023;;1;"quedas";"Municipio";"60 anos e mais";934;107,066381156317;"SALTINHO"
"354520";"Feminino";2015;;1;"quedas";"Municipio";"60 anos e mais";8291;12,0612712579906;"SALTO"
"354520";"Masculino";2015;;1;"quedas";"Municipio";"60 anos e mais";7012;14,2612664004564;"SALTO"
"354520";"Feminino";2016;;5;"quedas";"Municipio";"60 anos e mais";8718;57,3526038082129;"SALTO"
"354520";"Masculino";2016;;6;"quedas";"Municipio";"60 anos e mais";7380;81,3008130081301;"SALTO"
"354520";"Feminino";2017;;12;"quedas";"Municipio";"60 anos e mais";9168;130,890052356021;"SALTO"
"354520";"Masculino";2017;;7;"quedas";"Municipio";"60 anos e mais";7771;90,0784969759362;"SALTO"
"354520";"Feminino";2018;;6;"quedas";"Municipio";"60 anos e mais";9658;62,1246634914061;"SALTO"
"354520";"Masculino";2018;;4;"quedas";"Municipio";"60 anos e mais";8182;48,8878024932779;"SALTO"
"354520";"Feminino";2019;;9;"quedas";"Municipio";"60 anos e mais";10168;88,5129819040126;"SALTO"
"354520";"Masculino";2019;;6;"quedas";"Municipio";"60 anos e mais";8608;69,7026022304833;"SALTO"
"354520";"Feminino";2020;;4;"quedas";"Municipio";"60 anos e mais";10685;37,4356574637342;"SALTO"
"354520";"Masculino";2020;;4;"quedas";"Municipio";"60 anos e mais";9026;44,3164192333259;"SALTO"
"354520";"Feminino";2021;;3;"quedas";"Municipio";"60 anos e mais";11181;26,8312315535283;"SALTO"
"354520";"Masculino";2021;;4;"quedas";"Municipio";"60 anos e mais";9398;42,5622472866567;"SALTO"
"354520";"Feminino";2022;;6;"quedas";"Municipio";"60 anos e mais";11688;51,3347022587269;"SALTO"
"354520";"Masculino";2022;;8;"quedas";"Municipio";"60 anos e mais";9777;81,8246906003887;"SALTO"
"354520";"Feminino";2023;;4;"quedas";"Municipio";"60 anos e mais";12247;32,6610598513922;"SALTO"
"354520";"Masculino";2023;;3;"quedas";"Municipio";"60 anos e mais";10210;29,382957884427;"SALTO"
"354520";"Feminino";2024;;4;"quedas";"Municipio";"60 anos e mais";12817;31,2085511430132;"SALTO"
"354520";"Masculino";2024;;6;"quedas";"Municipio";"60 anos e mais";10655;56,3115908024402;"SALTO"
"354530";"Masculino";2015;;2;"quedas";"Municipio";"60 anos e mais";2912;68,6813186813187;"SALTO DE PIRAPORA"
"354530";"Feminino";2016;;1;"quedas";"Municipio";"60 anos e mais";3252;30,750307503075;"SALTO DE PIRAPORA"
"354530";"Feminino";2017;;2;"quedas";"Municipio";"60 anos e mais";3380;59,1715976331361;"SALTO DE PIRAPORA"
"354530";"Masculino";2017;;1;"quedas";"Municipio";"60 anos e mais";3150;31,7460317460317;"SALTO DE PIRAPORA"
"354530";"Feminino";2018;;1;"quedas";"Municipio";"60 anos e mais";3518;28,4252416145537;"SALTO DE PIRAPORA"
"354530";"Masculino";2018;;2;"quedas";"Municipio";"60 anos e mais";3277;61,0314311870613;"SALTO DE PIRAPORA"
"354530";"Masculino";2020;;3;"quedas";"Municipio";"60 anos e mais";3527;85,0581230507513;"SALTO DE PIRAPORA"
"354530";"Masculino";2021;;2;"quedas";"Municipio";"60 anos e mais";3626;55,1571980143409;"SALTO DE PIRAPORA"
"354530";"Feminino";2022;;3;"quedas";"Municipio";"60 anos e mais";4073;73,6557819788853;"SALTO DE PIRAPORA"
"354530";"Masculino";2022;;1;"quedas";"Municipio";"60 anos e mais";3724;26,8528464017186;"SALTO DE PIRAPORA"
"354530";"Feminino";2023;;1;"quedas";"Municipio";"60 anos e mais";4224;23,6742424242424;"SALTO DE PIRAPORA"
"354530";"Masculino";2023;;5;"quedas";"Municipio";"60 anos e mais";3833;130,446125750065;"SALTO DE PIRAPORA"
"354530";"Feminino";2024;;1;"quedas";"Municipio";"60 anos e mais";4379;22,8362639872117;"SALTO DE PIRAPORA"
"354530";"Masculino";2024;;3;"quedas";"Municipio";"60 anos e mais";3956;75,8341759352882;"SALTO DE PIRAPORA"
"354540";"Feminino";2023;;1;"quedas";"Municipio";"60 anos e mais";1073;93,1966449207828;"SALTO GRANDE"
"354540";"Feminino";2024;;1;"quedas";"Municipio";"60 anos e mais";1107;90,3342366757001;"SALTO GRANDE"
"354550";"Masculino";2015;;1;"quedas";"Municipio";"60 anos e mais";250;400;"SANDOVALINA"
"354550";"Masculino";2016;;1;"quedas";"Municipio";"60 anos e mais";257;389,105058365759;"SANDOVALINA"
"354550";"Feminino";2021;;1;"quedas";"Municipio";"60 anos e mais";307;325,732899022801;"SANDOVALINA"
"354550";"Masculino";2021;;1;"quedas";"Municipio";"60 anos e mais";311;321,543408360129;"SANDOVALINA"
"354550";"Masculino";2022;;1;"quedas";"Municipio";"60 anos e mais";323;309,597523219814;"SANDOVALINA"
"354550";"Masculino";2023;;1;"quedas";"Municipio";"60 anos e mais";334;299,40119760479;"SANDOVALINA"
"354550";"Feminino";2024;;1;"quedas";"Municipio";"60 anos e mais";350;285,714285714286;"SANDOVALINA"
"354560";"Feminino";2015;;1;"quedas";"Municipio";"60 anos e mais";1316;75,9878419452887;"SANTA ADELIA"
"354560";"Masculino";2015;;1;"quedas";"Municipio";"60 anos e mais";1114;89,7666068222621;"SANTA ADELIA"
"354560";"Masculino";2016;;1;"quedas";"Municipio";"60 anos e mais";1138;87,8734622144112;"SANTA ADELIA"
"354560";"Feminino";2017;;2;"quedas";"Municipio";"60 anos e mais";1384;144,508670520231;"SANTA ADELIA"
"354560";"Masculino";2017;;2;"quedas";"Municipio";"60 anos e mais";1165;171,673819742489;"SANTA ADELIA"
"354560";"Feminino";2018;;1;"quedas";"Municipio";"60 anos e mais";1418;70,5218617771509;"SANTA ADELIA"
"354560";"Feminino";2019;;1;"quedas";"Municipio";"60 anos e mais";1453;68,8231245698555;"SANTA ADELIA"
"354560";"Masculino";2019;;1;"quedas";"Municipio";"60 anos e mais";1224;81,6993464052288;"SANTA ADELIA"
"354560";"Feminino";2020;;1;"quedas";"Municipio";"60 anos e mais";1485;67,3400673400673;"SANTA ADELIA"
"354560";"Masculino";2020;;1;"quedas";"Municipio";"60 anos e mais";1248;80,1282051282051;"SANTA ADELIA"
"354560";"Masculino";2021;;1;"quedas";"Municipio";"60 anos e mais";1264;79,1139240506329;"SANTA ADELIA"
"354560";"Feminino";2022;;2;"quedas";"Municipio";"60 anos e mais";1539;129,954515919428;"SANTA ADELIA"
"354560";"Masculino";2023;;2;"quedas";"Municipio";"60 anos e mais";1321;151,400454201363;"SANTA ADELIA"
"354560";"Feminino";2024;;1;"quedas";"Municipio";"60 anos e mais";1613;61,9962802231866;"SANTA ADELIA"
"354570";"Masculino";2015;;1;"quedas";"Municipio";"60 anos e mais";623;160,513643659711;"SANTA ALBERTINA"
"354570";"Feminino";2016;;1;"quedas";"Municipio";"60 anos e mais";680;147,058823529412;"SANTA ALBERTINA"
"354570";"Masculino";2020;;1;"quedas";"Municipio";"60 anos e mais";724;138,121546961326;"SANTA ALBERTINA"
"354570";"Feminino";2021;;1;"quedas";"Municipio";"60 anos e mais";788;126,903553299492;"SANTA ALBERTINA"
"354570";"Masculino";2021;;1;"quedas";"Municipio";"60 anos e mais";740;135,135135135135;"SANTA ALBERTINA"
"354570";"Feminino";2022;;1;"quedas";"Municipio";"60 anos e mais";805;124,223602484472;"SANTA ALBERTINA"
"354570";"Feminino";2023;;1;"quedas";"Municipio";"60 anos e mais";823;121,506682867558;"SANTA ALBERTINA"
"354570";"Masculino";2023;;1;"quedas";"Municipio";"60 anos e mais";761;131,406044678055;"SANTA ALBERTINA"
"354580";"Feminino";2015;;13;"quedas";"Municipio";"60 anos e mais";14466;89,8658924374395;"SANTA BARBARA DOESTE"
"354580";"Masculino";2015;;10;"quedas";"Municipio";"60 anos e mais";12262;81,5527646387213;"SANTA BARBARA DOESTE"
"354580";"Feminino";2016;;5;"quedas";"Municipio";"60 anos e mais";15132;33,0425588157547;"SANTA BARBARA DOESTE"
"354580";"Masculino";2016;;2;"quedas";"Municipio";"60 anos e mais";12819;15,60184101724;"SANTA BARBARA DOESTE"
"354580";"Feminino";2017;;13;"quedas";"Municipio";"60 anos e mais";15838;82,0810708422781;"SANTA BARBARA DOESTE"
"354580";"Masculino";2017;;8;"quedas";"Municipio";"60 anos e mais";13389;59,7505414892822;"SANTA BARBARA DOESTE"
"354580";"Feminino";2018;;8;"quedas";"Municipio";"60 anos e mais";16565;48,2945970419559;"SANTA BARBARA DOESTE"
"354580";"Masculino";2018;;12;"quedas";"Municipio";"60 anos e mais";13960;85,9598853868195;"SANTA BARBARA DOESTE"
"354580";"Feminino";2019;;9;"quedas";"Municipio";"60 anos e mais";17307;52,0020800832033;"SANTA BARBARA DOESTE"
"354580";"Masculino";2019;;9;"quedas";"Municipio";"60 anos e mais";14526;61,9578686493185;"SANTA BARBARA DOESTE"
"354580";"Feminino";2020;;11;"quedas";"Municipio";"60 anos e mais";18038;60,9823705510589;"SANTA BARBARA DOESTE"
"354580";"Masculino";2020;;7;"quedas";"Municipio";"60 anos e mais";15054;46,4992692971968;"SANTA BARBARA DOESTE"
"354580";"Feminino";2021;;6;"quedas";"Municipio";"60 anos e mais";18703;32,0804149066995;"SANTA BARBARA DOESTE"
"354580";"Masculino";2021;;13;"quedas";"Municipio";"60 anos e mais";15488;83,9359504132231;"SANTA BARBARA DOESTE"
"354580";"Feminino";2022;;8;"quedas";"Municipio";"60 anos e mais";19364;41,3137781450114;"SANTA BARBARA DOESTE"
"354580";"Masculino";2022;;11;"quedas";"Municipio";"60 anos e mais";15929;69,0564379433737;"SANTA BARBARA DOESTE"
"354580";"Feminino";2023;;6;"quedas";"Municipio";"60 anos e mais";20052;29,9222022740874;"SANTA BARBARA DOESTE"
"354580";"Masculino";2023;;9;"quedas";"Municipio";"60 anos e mais";16455;54,6946216955333;"SANTA BARBARA DOESTE"
"354580";"Feminino";2024;;10;"quedas";"Municipio";"60 anos e mais";20750;48,1927710843373;"SANTA BARBARA DOESTE"
"354580";"Masculino";2024;;8;"quedas";"Municipio";"60 anos e mais";17008;47,0366886171214;"SANTA BARBARA DOESTE"
"354600";"Feminino";2016;;1;"quedas";"Municipio";"60 anos e mais";1234;81,0372771474878;"SANTA BRANCA"
"354600";"Feminino";2018;;2;"quedas";"Municipio";"60 anos e mais";1327;150,715900527506;"SANTA BRANCA"
"354600";"Masculino";2019;;1;"quedas";"Municipio";"60 anos e mais";1331;75,1314800901578;"SANTA BRANCA"
"354600";"Feminino";2023;;1;"quedas";"Municipio";"60 anos e mais";1588;62,9722921914358;"SANTA BRANCA"
"354600";"Feminino";2024;;1;"quedas";"Municipio";"60 anos e mais";1644;60,8272506082725;"SANTA BRANCA"
"354600";"Masculino";2024;;2;"quedas";"Municipio";"60 anos e mais";1541;129,785853341986;"SANTA BRANCA"
"354610";"Masculino";2015;;1;"quedas";"Municipio";"60 anos e mais";228;438,59649122807;"SANTA CLARA DOESTE"
"354610";"Masculino";2018;;2;"quedas";"Municipio";"60 anos e mais";252;793,650793650794;"SANTA CLARA DOESTE"
"354610";"Masculino";2022;;2;"quedas";"Municipio";"60 anos e mais";276;724,63768115942;"SANTA CLARA DOESTE"
"354610";"Feminino";2023;;1;"quedas";"Municipio";"60 anos e mais";282;354,609929078014;"SANTA CLARA DOESTE"
"354620";"Masculino";2019;;1;"quedas";"Municipio";"60 anos e mais";486;205,761316872428;"SANTA CRUZ DA CONCEICAO"
"354620";"Masculino";2020;;1;"quedas";"Municipio";"60 anos e mais";508;196,850393700787;"SANTA CRUZ DA CONCEICAO"
"354625";"Masculino";2016;;1;"quedas";"Municipio";"60 anos e mais";194;515,463917525773;"SANTA CRUZ DA ESPERANCA"
"354630";"Masculino";2015;;2;"quedas";"Municipio";"60 anos e mais";1941;103,039670273055;"SANTA CRUZ DAS PALMEIRAS"
"354630";"Feminino";2016;;1;"quedas";"Municipio";"60 anos e mais";2326;42,9922613929493;"SANTA CRUZ DAS PALMEIRAS"
"354630";"Feminino";2017;;1;"quedas";"Municipio";"60 anos e mais";2411;41,4765657403567;"SANTA CRUZ DAS PALMEIRAS"
"354630";"Feminino";2018;;1;"quedas";"Municipio";"60 anos e mais";2496;40,0641025641026;"SANTA CRUZ DAS PALMEIRAS"
"354630";"Feminino";2019;;1;"quedas";"Municipio";"60 anos e mais";2586;38,6697602474865;"SANTA CRUZ DAS PALMEIRAS"
"354630";"Masculino";2019;;3;"quedas";"Municipio";"60 anos e mais";2192;136,861313868613;"SANTA CRUZ DAS PALMEIRAS"
"354630";"Masculino";2020;;2;"quedas";"Municipio";"60 anos e mais";2252;88,809946714032;"SANTA CRUZ DAS PALMEIRAS"
"354630";"Masculino";2021;;2;"quedas";"Municipio";"60 anos e mais";2302;86,8809730668983;"SANTA CRUZ DAS PALMEIRAS"
"354630";"Feminino";2022;;3;"quedas";"Municipio";"60 anos e mais";2826;106,157112526539;"SANTA CRUZ DAS PALMEIRAS"
"354630";"Masculino";2022;;2;"quedas";"Municipio";"60 anos e mais";2347;85,2151682999574;"SANTA CRUZ DAS PALMEIRAS"
"354630";"Masculino";2024;;1;"quedas";"Municipio";"60 anos e mais";2488;40,1929260450161;"SANTA CRUZ DAS PALMEIRAS"
"354640";"Feminino";2015;;2;"quedas";"Municipio";"60 anos e mais";4310;46,4037122969838;"SANTA CRUZ DO RIO PARDO"
"354640";"Masculino";2015;;1;"quedas";"Municipio";"60 anos e mais";3536;28,2805429864253;"SANTA CRUZ DO RIO PARDO"
"354640";"Feminino";2017;;5;"quedas";"Municipio";"60 anos e mais";4580;109,170305676856;"SANTA CRUZ DO RIO PARDO"
"354640";"Feminino";2018;;1;"quedas";"Municipio";"60 anos e mais";4715;21,2089077412513;"SANTA CRUZ DO RIO PARDO"
"354640";"Masculino";2018;;2;"quedas";"Municipio";"60 anos e mais";3809;52,5072197427146;"SANTA CRUZ DO RIO PARDO"
"354640";"Masculino";2019;;1;"quedas";"Municipio";"60 anos e mais";3897;25,6607646907878;"SANTA CRUZ DO RIO PARDO"
"354640";"Feminino";2020;;3;"quedas";"Municipio";"60 anos e mais";4979;60,2530628640289;"SANTA CRUZ DO RIO PARDO"
"354640";"Masculino";2020;;3;"quedas";"Municipio";"60 anos e mais";3978;75,4147812971342;"SANTA CRUZ DO RIO PARDO"
"354640";"Feminino";2021;;1;"quedas";"Municipio";"60 anos e mais";5084;19,669551534225;"SANTA CRUZ DO RIO PARDO"
"354640";"Feminino";2022;;2;"quedas";"Municipio";"60 anos e mais";5188;38,550501156515;"SANTA CRUZ DO RIO PARDO"
"354640";"Masculino";2022;;2;"quedas";"Municipio";"60 anos e mais";4094;48,8519785051295;"SANTA CRUZ DO RIO PARDO"
"354640";"Feminino";2023;;2;"quedas";"Municipio";"60 anos e mais";5315;37,6293508936971;"SANTA CRUZ DO RIO PARDO"
"354640";"Masculino";2023;;4;"quedas";"Municipio";"60 anos e mais";4187;95,5337950800096;"SANTA CRUZ DO RIO PARDO"
"354640";"Feminino";2024;;1;"quedas";"Municipio";"60 anos e mais";5444;18,3688464364438;"SANTA CRUZ DO RIO PARDO"
"354640";"Masculino";2024;;2;"quedas";"Municipio";"60 anos e mais";4291;46,6091820088557;"SANTA CRUZ DO RIO PARDO"
"354650";"Feminino";2022;;1;"quedas";"Municipio";"60 anos e mais";476;210,084033613445;"SANTA ERNESTINA"
"354660";"Feminino";2015;;4;"quedas";"Municipio";"60 anos e mais";3277;122,062862374123;"SANTA FE DO SUL"
"354660";"Masculino";2015;;3;"quedas";"Municipio";"60 anos e mais";2725;110,091743119266;"SANTA FE DO SUL"
"354660";"Feminino";2016;;3;"quedas";"Municipio";"60 anos e mais";3392;88,4433962264151;"SANTA FE DO SUL"
"354660";"Masculino";2016;;3;"quedas";"Municipio";"60 anos e mais";2809;106,799572801709;"SANTA FE DO SUL"
"354660";"Feminino";2017;;2;"quedas";"Municipio";"60 anos e mais";3511;56,9638279692395;"SANTA FE DO SUL"
"354660";"Masculino";2017;;4;"quedas";"Municipio";"60 anos e mais";2892;138,312586445367;"SANTA FE DO SUL"
"354660";"Feminino";2018;;1;"quedas";"Municipio";"60 anos e mais";3630;27,5482093663912;"SANTA FE DO SUL"
"354660";"Masculino";2018;;5;"quedas";"Municipio";"60 anos e mais";2983;167,616493462957;"SANTA FE DO SUL"
"354660";"Feminino";2019;;2;"quedas";"Municipio";"60 anos e mais";3749;53,3475593491598;"SANTA FE DO SUL"
"354660";"Masculino";2019;;2;"quedas";"Municipio";"60 anos e mais";3080;64,9350649350649;"SANTA FE DO SUL"
"354660";"Feminino";2020;;2;"quedas";"Municipio";"60 anos e mais";3865;51,7464424320828;"SANTA FE DO SUL"
"354660";"Masculino";2020;;10;"quedas";"Municipio";"60 anos e mais";3169;315,556958030925;"SANTA FE DO SUL"
"354660";"Feminino";2021;;4;"quedas";"Municipio";"60 anos e mais";3971;100,730294636112;"SANTA FE DO SUL"
"354660";"Masculino";2021;;3;"quedas";"Municipio";"60 anos e mais";3245;92,4499229583975;"SANTA FE DO SUL"
"354660";"Feminino";2022;;1;"quedas";"Municipio";"60 anos e mais";4073;24,5519273262951;"SANTA FE DO SUL"
"354660";"Feminino";2023;;2;"quedas";"Municipio";"60 anos e mais";4196;47,6644423260248;"SANTA FE DO SUL"
"354660";"Masculino";2023;;1;"quedas";"Municipio";"60 anos e mais";3410;29,3255131964809;"SANTA FE DO SUL"
"354660";"Feminino";2024;;1;"quedas";"Municipio";"60 anos e mais";4331;23,089355806973;"SANTA FE DO SUL"
"354660";"Masculino";2024;;2;"quedas";"Municipio";"60 anos e mais";3508;57,0125427594071;"SANTA FE DO SUL"
"354670";"Feminino";2015;;1;"quedas";"Municipio";"60 anos e mais";1244;80,3858520900322;"SANTA GERTRUDES"
"354670";"Feminino";2017;;1;"quedas";"Municipio";"60 anos e mais";1349;74,1289844329133;"SANTA GERTRUDES"
"354670";"Feminino";2018;;1;"quedas";"Municipio";"60 anos e mais";1402;71,3266761768902;"SANTA GERTRUDES"
"354670";"Masculino";2018;;1;"quedas";"Municipio";"60 anos e mais";1199;83,4028356964137;"SANTA GERTRUDES"
"354670";"Masculino";2019;;1;"quedas";"Municipio";"60 anos e mais";1249;80,0640512409928;"SANTA GERTRUDES"
"354670";"Feminino";2020;;1;"quedas";"Municipio";"60 anos e mais";1508;66,3129973474801;"SANTA GERTRUDES"
"354670";"Masculino";2021;;3;"quedas";"Municipio";"60 anos e mais";1343;223,380491437081;"SANTA GERTRUDES"
"354680";"Masculino";2015;;3;"quedas";"Municipio";"60 anos e mais";3444;87,1080139372822;"SANTA ISABEL"
